,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
1640,382,434,260,260,17,13,56,50,10,12,5,6,62,78,74,0,3,2,1,1
1641,491,377,264,264,15,13,44,53,6,9,7,1,64,70,69,0,0,2,1,0
1642,121,631,161,161,13,14,43,51,3,24,7,3,54,39,0,66,5,0,1,1
1643,372,381,213,213,13,17,58,47,6,20,9,3,60,86,1,74,1,2,3,0
1644,447,285,208,208,22,19,67,59,10,6,2,4,37,63,0,85,2,4,0,2
1645,390,453,245,245,16,12,61,42,15,11,9,5,52,94,7,68,3,2,1,7
1646,495,346,196,196,19,10,57,55,16,7,6,6,58,81,78,0,2,0,2,4
1647,308,702,194,194,15,11,40,49,10,9,3,1,55,44,35,27,1,0,0,3
1648,312,536,275,275,9,16,52,45,8,6,0,4,74,91,0,71,0,1,1,0
1649,393,418,250,250,21,10,54,58,5,8,3,4,54,49,74,0,0,0,0,7
1650,360,417,315,315,20,14,40,55,11,8,5,3,77,71,58,0,1,1,3,1
1651,448,525,223,223,14,8,41,48,12,9,5,8,92,78,64,0,1,1,1,3
1652,306,292,251,251,18,15,49,73,7,10,3,5,73,54,0,79,3,0,10,1
1653,354,462,225,225,20,14,63,62,18,10,3,8,62,61,0,86,1,1,2,6
1654,254,649,169,169,15,12,33,54,11,21,10,2,72,62,61,0,1,4,0,1
1655,338,526,228,228,12,11,44,37,4,22,11,3,65,62,56,0,1,0,2,1
1656,235,624,219,219,10,14,52,35,5,18,8,0,64,55,61,0,1,2,1,2
1657,404,612,200,200,14,12,32,54,20,8,5,5,69,57,62,3,0,0,0,0
1658,368,502,292,292,12,15,49,56,12,10,4,6,71,80,75,0,0,0,1,4
1659,510,383,221,221,15,10,51,50,9,11,7,4,34,57,40,33,0,5,3,0
1660,275,592,176,176,7,5,39,43,7,15,10,1,49,88,65,1,3,0,1,4
1661,379,363,233,233,14,11,53,74,11,5,4,6,58,48,93,0,0,0,4,6
1662,242,522,208,208,25,16,52,61,4,17,8,3,66,56,75,0,6,0,0,3
1663,339,326,247,247,11,15,49,64,9,8,4,4,64,90,81,1,2,1,5,2
1664,373,636,220,220,20,14,45,49,7,15,5,2,70,64,57,0,2,1,1,4
1665,455,256,230,230,14,10,57,53,9,9,4,2,70,81,3,85,1,1,1,1
1666,589,243,193,193,23,11,43,49,5,10,4,2,49,69,0,54,1,1,1,6
1667,328,384,279,279,17,17,56,61,20,10,4,3,47,70,78,1,1,5,3,3
1668,363,369,219,219,18,10,53,61,13,19,8,4,100,63,1,80,3,0,2,4
1669,330,338,223,223,18,17,67,57,6,10,3,3,74,80,83,0,2,0,3,4
1670,376,564,249,249,20,14,53,52,6,4,2,2,57,82,67,0,0,3,4,1
1671,391,644,198,198,17,10,41,45,13,12,8,5,57,54,58,0,0,2,0,2
1672,384,452,195,195,10,10,50,59,5,23,5,2,82,60,0,86,2,1,1,4
1673,424,610,207,207,15,9,46,42,11,11,5,3,37,68,59,1,1,2,1,4
1674,207,606,180,180,21,6,37,54,5,23,6,2,74,59,64,1,2,0,0,2
1675,416,375,254,254,15,15,42,51,14,12,6,5,62,75,60,0,0,2,1,3
1676,358,619,216,216,16,14,45,58,5,17,6,3,57,41,67,1,4,0,2,3
1677,363,556,229,229,9,10,52,49,10,7,3,4,60,65,81,0,0,1,2,1
1678,311,437,261,261,22,16,61,63,6,9,1,4,51,74,85,1,5,0,2,2
1679,389,543,253,253,12,8,38,49,7,17,5,3,88,62,65,0,1,0,1,2
1680,604,301,239,239,8,13,50,43,19,8,4,8,46,48,1,67,0,2,2,2
1681,480,437,254,254,9,12,61,54,14,9,1,5,72,99,0,89,3,0,4,1
1682,319,626,187,187,17,11,44,52,12,7,5,4,47,82,62,0,2,1,2,5
1683,425,375,227,227,20,12,46,59,10,12,5,5,70,55,0,70,1,0,2,1
1684,571,352,239,239,14,6,50,38,15,7,5,8,58,64,0,62,0,0,2,4
1685,310,421,268,268,13,13,52,55,14,5,2,1,82,81,83,0,0,0,0,1
1686,313,624,200,200,18,13,39,46,6,15,5,2,81,83,46,2,4,2,4,4
1687,693,351,205,205,12,13,36,45,21,4,1,8,79,47,3,55,2,1,2,0
1688,469,492,191,191,20,14,31,44,9,11,8,3,37,57,38,0,0,1,1,3
1689,328,484,275,275,14,14,45,63,11,10,4,2,57,68,77,0,2,1,2,2
1690,370,338,252,252,11,16,57,49,11,9,3,5,70,74,71,0,0,1,7,1
1691,362,371,248,248,8,17,58,52,11,20,6,2,61,61,84,0,2,0,1,1
1692,332,545,236,236,13,15,41,53,18,9,4,6,56,78,68,0,5,4,0,0
1693,317,576,247,247,15,15,50,55,9,8,4,4,78,33,69,0,1,1,2,3
1694,317,345,270,270,14,17,67,63,9,13,4,1,81,66,97,0,3,3,2,2
1695,517,357,222,222,14,11,51,42,8,8,4,5,65,70,0,66,0,1,2,1
1696,269,564,261,261,13,11,41,43,7,10,1,4,72,68,57,0,4,0,2,4
1697,280,528,245,245,16,14,51,54,9,11,3,3,68,54,73,0,3,1,1,1
1698,300,515,263,263,9,11,57,55,13,14,4,2,86,85,89,5,1,2,2,1
1699,352,599,238,238,11,12,41,43,15,11,7,4,46,69,0,59,0,2,3,0
1700,424,550,266,266,12,13,51,37,9,15,8,4,41,82,59,1,3,1,2,2
1701,442,262,232,232,19,14,56,55,8,7,2,3,56,46,76,1,0,2,3,0
1702,381,368,231,231,19,8,40,61,10,8,4,5,83,52,0,71,3,4,2,1
1703,495,266,281,281,17,11,53,54,18,13,6,5,58,59,3,72,2,6,2,3
1704,239,696,221,221,18,10,38,58,7,21,10,1,98,62,63,4,1,4,3,1
1705,297,506,285,285,16,16,48,48,10,15,4,2,67,53,61,1,2,0,3,2
1706,246,439,272,272,16,11,50,57,6,10,6,3,56,69,80,1,1,5,1,0
1707,342,491,246,246,22,18,55,47,12,13,10,2,53,59,63,0,0,0,0,1
1708,209,552,275,275,9,5,48,58,9,28,13,2,86,77,91,1,2,1,1,0
1709,255,447,268,268,13,20,55,43,15,12,7,6,49,63,63,0,1,2,1,1
1710,454,472,213,213,9,14,41,43,12,9,5,5,52,63,51,7,0,2,1,3
1711,421,410,218,218,17,9,51,52,16,10,3,9,53,52,1,75,2,2,2,1
1712,456,478,212,212,12,11,46,47,11,9,3,1,66,86,64,0,1,0,3,3
1713,416,284,277,277,17,20,71,57,8,9,6,3,70,87,86,2,1,2,1,5
1714,430,432,159,159,20,8,48,56,12,9,2,6,78,55,0,72,1,1,4,2
1715,337,736,161,161,8,13,34,36,9,13,7,3,52,57,45,1,1,3,3,0
1716,434,356,248,248,26,14,54,64,4,4,3,0,60,50,72,0,2,1,6,1
1717,225,429,284,284,16,19,63,65,9,13,7,3,76,70,1,90,2,3,1,3
1718,334,357,280,280,19,19,63,67,4,10,4,2,69,80,82,1,1,0,7,2
1719,501,546,273,273,17,13,41,47,5,9,5,4,46,81,56,0,0,1,2,0
1720,354,357,242,242,13,12,64,53,8,15,4,3,57,70,85,4,2,1,3,4
1721,391,370,261,261,16,20,61,48,6,11,0,1,51,82,70,0,2,0,2,3
1722,216,498,215,215,21,17,54,60,7,12,5,2,69,53,70,1,3,2,1,5
1723,376,562,224,224,15,17,60,58,9,5,2,3,48,73,0,79,1,2,4,3
1724,414,342,233,233,10,12,43,57,12,4,2,6,68,53,0,75,0,4,1,2
1725,424,350,229,229,22,12,50,51,10,11,6,4,43,61,65,0,0,3,1,1
1726,395,808,161,161,9,10,32,49,8,15,9,1,68,71,55,2,1,1,1,5
1727,245,538,204,204,20,16,35,52,10,6,3,3,50,53,52,1,1,1,1,2
1728,384,537,216,216,12,14,46,42,6,13,10,3,51,78,57,0,0,5,2,3
1729,322,564,172,172,8,5,37,50,14,13,9,5,82,78,74,0,4,0,1,0
1730,528,339,270,270,13,13,53,42,14,12,4,4,52,69,0,68,3,2,2,0
1731,393,371,261,261,18,11,51,56,2,12,5,1,72,83,77,0,3,0,1,2
1732,387,382,279,279,15,11,57,49,8,15,5,6,47,53,76,1,1,0,2,1
1733,391,492,249,249,14,12,65,54,8,9,4,3,55,50,84,0,3,1,7,3
1734,517,272,253,253,17,13,66,65,6,9,6,2,68,70,0,92,2,3,8,1
1735,338,313,250,250,17,12,50,60,7,12,7,1,59,88,0,77,0,1,4,1
1736,435,301,262,262,24,18,62,47,16,11,5,3,34,58,0,65,0,2,3,0
1737,396,362,237,237,16,10,51,41,17,18,8,9,52,77,68,1,1,1,1,0
1738,304,574,217,217,15,15,45,52,12,15,8,4,47,62,64,0,2,0,0,3
1739,416,308,250,250,15,15,52,50,12,12,4,3,58,64,73,2,0,1,2,0
1740,293,349,257,257,12,17,59,65,21,10,4,5,64,71,0,92,2,2,2,1
1741,312,311,219,219,19,18,54,66,16,7,1,9,55,73,0,75,2,3,9,1
1742,238,641,230,230,12,17,54,43,8,16,6,2,48,51,61,0,0,0,3,4
1743,520,217,254,254,10,17,68,46,19,9,2,6,53,51,0,89,0,0,1,2
1744,484,395,252,252,15,21,62,47,14,7,2,6,61,42,0,60,1,1,3,9
1745,274,557,185,185,12,13,47,47,10,14,8,6,59,63,64,0,0,1,5,3
1746,463,275,231,231,12,15,56,52,18,13,7,9,50,46,35,43,2,2,3,2
1747,281,499,189,189,17,13,46,42,17,14,12,10,47,41,56,2,4,1,0,1
1748,514,324,196,196,12,15,40,41,14,11,6,6,74,79,52,3,0,2,2,2
1749,192,535,210,210,9,18,58,50,8,11,4,7,76,61,78,1,5,0,1,4
1750,393,332,247,247,10,17,70,61,12,4,1,5,67,47,0,103,0,3,1,1
1751,413,325,266,266,18,17,54,62,9,4,5,2,68,66,38,34,3,1,5,5
1752,474,405,215,215,14,10,47,51,14,8,1,7,66,71,0,73,2,3,1,1
1753,261,464,273,273,25,14,54,74,9,8,4,4,54,52,86,0,1,3,2,2
1754,452,640,170,170,19,10,28,45,12,8,9,6,44,78,43,0,1,0,2,1
1755,384,421,213,213,12,20,57,48,11,7,1,3,34,74,73,0,2,1,1,1
1756,604,329,237,237,11,10,50,44,23,6,2,6,52,63,0,71,0,1,1,1
1757,585,261,238,238,7,5,58,49,19,11,4,6,76,64,92,0,0,3,2,1
1758,398,308,219,219,12,14,76,44,8,5,4,5,50,63,0,89,0,0,3,3
1759,473,353,241,241,14,14,48,50,20,6,4,8,53,57,1,66,0,3,3,0
1760,394,333,249,249,14,20,63,52,15,2,0,8,58,61,0,79,1,3,2,1
1761,304,445,350,350,20,17,53,64,6,14,6,6,87,54,81,1,4,0,0,1
1762,338,566,229,229,12,12,45,58,8,13,7,3,76,66,77,0,2,6,0,4
1763,224,650,213,213,15,14,42,54,3,8,1,2,85,59,65,0,5,2,2,1
1764,544,315,233,233,18,15,40,52,10,11,7,2,62,72,54,2,2,1,2,3
1765,318,609,200,200,17,13,42,47,14,8,4,6,36,44,56,0,2,0,2,2
1766,278,672,211,187,16,11,43,49,11,9,8,5,75,46,63,0,2,0,2,0
1767,418,387,270,270,14,15,62,50,12,9,5,6,60,80,1,82,2,4,2,1
1768,490,481,219,219,16,17,50,50,6,13,4,3,52,65,1,62,1,0,5,0
1769,384,333,252,252,16,11,45,69,17,7,3,6,66,60,0,85,1,1,0,2
1770,360,392,276,300,14,13,62,49,15,17,7,6,64,50,80,0,1,1,2,2
1771,497,372,248,248,18,9,49,62,9,16,4,5,98,55,1,77,3,0,6,2
1772,475,380,225,232,14,12,56,49,9,7,4,1,82,61,79,3,2,2,0,2
1773,458,476,225,225,19,11,57,57,6,6,3,0,54,56,79,1,0,4,1,4
1774,315,487,179,175,12,13,52,56,9,11,5,2,74,88,79,0,5,1,1,2
1775,464,388,199,204,11,17,62,43,14,13,5,4,52,61,69,0,1,1,6,3
1776,519,246,197,200,19,14,54,50,10,13,4,4,62,70,3,70,1,3,2,0
1777,386,304,201,203,17,17,57,61,8,11,5,4,85,57,0,84,1,1,2,2
1778,467,424,195,178,9,18,45,35,9,12,5,5,68,44,50,0,2,0,2,1
1779,412,380,212,226,19,17,57,60,10,9,4,3,42,75,76,0,1,2,3,2
1780,324,495,171,195,12,7,44,62,9,11,3,4,75,56,58,28,5,1,1,1
1781,461,315,240,231,22,14,57,53,9,7,3,3,111,67,0,73,1,0,1,0
1782,389,441,173,179,13,14,50,53,11,6,0,3,72,59,69,5,0,2,6,1
1783,366,436,176,188,19,14,51,49,7,9,1,5,72,36,0,65,0,0,2,2
1784,236,655,177,175,10,8,39,46,7,22,12,1,55,57,60,0,3,0,2,5
1785,545,356,189,200,13,12,41,57,17,7,3,1,68,57,0,70,2,2,2,3
1786,421,364,185,169,14,11,43,46,9,12,8,4,33,47,33,28,0,2,2,1
1787,322,428,236,240,10,13,49,42,12,13,3,2,53,83,1,66,1,3,1,3
1788,382,331,192,183,15,12,65,46,16,14,7,4,46,74,78,0,2,1,3,4
1789,305,611,205,195,14,9,37,59,11,11,3,5,63,81,0,70,1,0,2,3
1790,402,525,188,174,17,8,48,50,5,11,9,2,65,77,67,0,2,2,3,4
1791,414,364,208,193,12,16,53,56,16,10,2,5,64,73,76,0,0,1,3,3
1792,393,414,194,201,18,14,53,60,6,11,2,2,82,46,40,40,0,0,0,1
1793,254,353,210,205,21,22,61,53,9,13,3,8,45,54,1,69,2,4,1,3
1794,352,576,225,213,13,11,42,53,4,16,3,1,72,68,68,0,3,2,2,2
1795,340,565,170,161,12,20,49,56,11,12,4,2,58,70,72,0,0,1,1,0
1796,212,624,190,212,19,8,44,61,6,22,15,2,71,58,67,0,1,2,4,7
1797,507,308,201,201,21,7,47,58,9,11,5,2,108,66,0,76,3,1,2,1
1798,254,517,241,225,12,9,53,61,10,15,4,3,85,59,90,0,0,0,1,3
1799,391,456,207,213,18,7,41,67,7,15,6,1,78,53,84,0,3,0,1,2
1800,591,462,180,187,12,15,43,39,13,13,1,8,63,68,0,52,2,2,2,1
1801,530,330,232,243,13,9,40,57,11,13,7,5,78,66,1,69,2,0,5,1
1802,393,428,201,225,12,12,53,57,10,15,1,4,66,69,0,84,3,1,2,1
1803,620,320,205,178,7,9,46,57,8,8,5,2,86,44,0,80,3,3,1,6
1804,465,310,226,200,16,20,56,48,15,5,5,6,64,60,65,1,0,1,3,0
1805,352,479,211,228,17,16,55,58,10,19,5,5,64,93,74,0,0,1,5,1
1806,254,778,223,223,9,13,44,46,3,19,9,1,56,82,66,0,1,1,0,2
1807,367,403,211,211,10,12,52,56,11,14,6,3,58,52,80,1,0,2,3,3
1808,303,362,233,236,9,14,60,40,18,11,3,9,67,87,74,1,2,2,1,3
1809,503,342,278,278,8,18,55,50,9,12,6,2,67,73,0,75,3,0,4,0
1810,488,458,219,219,18,10,40,47,10,8,1,6,70,43,0,56,2,2,2,2
1811,372,316,260,260,15,11,56,70,5,11,5,3,85,55,0,97,2,0,2,3
1812,293,347,234,234,26,12,59,61,7,10,1,4,59,49,81,0,2,1,2,0
1813,440,247,204,204,13,12,51,54,11,14,3,10,64,50,1,80,6,3,2,0
1814,389,385,239,239,16,9,41,57,12,12,5,7,61,57,0,72,1,3,2,0
1815,302,727,211,211,9,10,43,44,10,16,6,4,70,61,67,1,2,1,2,0
1816,377,440,214,214,11,7,46,51,10,17,6,2,69,46,70,1,4,0,2,5
1817,455,368,268,268,15,17,58,46,6,9,6,3,45,58,0,68,2,2,4,1
1818,286,459,254,254,17,12,47,53,7,13,5,3,75,49,71,1,2,3,1,1
1819,315,511,189,189,16,10,39,49,6,10,8,1,50,54,56,0,1,3,3,4
1820,528,396,188,188,9,12,59,42,6,8,5,4,44,46,76,0,1,4,3,1
1821,383,408,254,254,11,10,45,58,8,9,2,1,76,67,80,0,2,3,2,1
1822,435,639,191,191,11,8,42,46,8,6,2,5,54,72,2,63,4,0,5,2
1823,278,504,245,245,13,8,52,58,12,15,4,4,70,66,2,87,0,3,2,1
1824,328,724,215,212,12,9,36,46,6,15,5,1,82,55,58,0,1,3,0,3
1825,170,467,228,228,23,12,50,60,4,12,7,4,49,46,71,0,0,2,1,5
